session_id,user_id,role,fecha,hora_inicio,n_clics,duracion_min,M1_costo_clics,M2_tiempo_top1_s,M3_tasa_error,costo_sesion_total
us_alm_002_20260220013725,us_alm_002,Almacen,2026-02-20,1,27,117.6,3.0,0.0,0.037,81.0
us_alm_002_20260220041325,us_alm_002,Almacen,2026-02-20,4,10,37.03,3.0,6.1,0.1,30.0
us_alm_002_20260220200150,us_alm_002,Almacen,2026-02-20,20,38,125.49,3.0,0.0,0.2632,114.0
us_alm_002_20260220232213,us_alm_002,Almacen,2026-02-20,23,23,77.38,3.0,0.0,0.3043,69.0
us_alm_002_20260221011356,us_alm_002,Almacen,2026-02-21,1,32,137.17,3.0,14.8,0.2812,96.0
us_alm_002_20260221040445,us_alm_002,Almacen,2026-02-21,4,3,54.97,3.0,1676.4,0.0,9.0
us_alm_002_20260221200305,us_alm_002,Almacen,2026-02-21,20,132,375.1,3.0,0.0,0.2348,396.0
us_alm_002_20260222025428,us_alm_002,Almacen,2026-02-22,2,29,119.43,3.0,2116.5,0.3103,87.0
us_alm_002_20260222200423,us_alm_002,Almacen,2026-02-22,20,10,3.07,3.0,0.0,0.2,30.0
us_alm_002_20260222204437,us_alm_002,Almacen,2026-02-22,20,54,212.23,3.0,671.7,0.2593,162.0
us_alm_002_20260223005005,us_alm_002,Almacen,2026-02-23,0,28,158.22,3.0,0.0,0.2143,84.0
us_alm_002_20260223035910,us_alm_002,Almacen,2026-02-23,3,12,59.61,3.0,1292.0,0.0833,36.0
us_alm_002_20260223200744,us_alm_002,Almacen,2026-02-23,20,64,226.89,3.0,1239.3,0.3281,192.0
us_alm_002_20260224002858,us_alm_002,Almacen,2026-02-24,0,34,147.7,3.0,0.0,0.2059,102.0
us_alm_002_20260224033031,us_alm_002,Almacen,2026-02-24,3,16,88.19,3.0,4900.6,0.375,48.0
us_alm_002_20260224200241,us_alm_002,Almacen,2026-02-24,20,15,65.16,3.0,0.0,0.0667,45.0
us_alm_002_20260224213822,us_alm_002,Almacen,2026-02-24,21,48,170.69,3.0,0.0,0.25,144.0
us_alm_002_20260225011138,us_alm_002,Almacen,2026-02-25,1,75,225.8,3.0,6.3,0.28,225.0
us_alm_002_20260225200135,us_alm_002,Almacen,2026-02-25,20,24,68.15,3.0,6.7,0.125,72.0
us_alm_002_20260225220604,us_alm_002,Almacen,2026-02-25,22,35,68.0,3.0,466.3,0.1143,105.0
us_alm_002_20260225234803,us_alm_002,Almacen,2026-02-25,23,100,311.01,3.0,0.0,0.25,300.0
us_alm_002_20260226201340,us_alm_002,Almacen,2026-02-26,20,5,7.39,3.0,426.0,0.4,15.0
us_alm_002_20260226205409,us_alm_002,Almacen,2026-02-26,20,19,100.01,3.0,0.0,0.1579,57.0
us_alm_002_20260226231215,us_alm_002,Almacen,2026-02-26,23,47,142.04,3.0,0.0,0.2128,141.0
us_alm_002_20260227021508,us_alm_002,Almacen,2026-02-27,2,46,160.09,3.0,13.8,0.1957,138.0
us_alm_002_20260227200011,us_alm_002,Almacen,2026-02-27,20,8,15.26,3.0,0.0,0.375,24.0
us_alm_002_20260227205043,us_alm_002,Almacen,2026-02-27,20,113,488.34,3.0,1076.1,0.2566,339.0
us_alm_002_20260228200345,us_alm_002,Almacen,2026-02-28,20,19,120.65,3.0,0.0,0.1579,57.0
us_alm_002_20260228223711,us_alm_002,Almacen,2026-02-28,22,65,218.05,3.0,872.9,0.1692,195.0
us_alm_002_20260301024529,us_alm_002,Almacen,2026-03-01,2,4,10.99,3.0,659.5,0.25,12.0
us_alm_002_20260301032721,us_alm_002,Almacen,2026-03-01,3,25,84.15,3.0,55.3,0.24,75.0
us_alm_002_20260301200021,us_alm_002,Almacen,2026-03-01,20,2,0.14,3.0,8.5,0.0,6.0
us_alm_002_20260301203443,us_alm_002,Almacen,2026-03-01,20,3,0.19,3.0,0.0,0.0,9.0
us_alm_002_20260301211500,us_alm_002,Almacen,2026-03-01,21,46,240.54,3.0,1590.5,0.2826,138.0
us_alm_002_20260302015335,us_alm_002,Almacen,2026-03-02,1,36,114.79,3.0,155.0,0.2778,108.0
us_alm_002_20260302042635,us_alm_002,Almacen,2026-03-02,4,7,31.09,3.0,3.2,0.2857,21.0
us_alm_002_20260302201215,us_alm_002,Almacen,2026-03-02,20,153,523.59,3.0,4.7,0.2418,459.0
us_alm_002_20260303200105,us_alm_002,Almacen,2026-03-03,20,10,55.04,3.0,0.0,0.2,30.0
us_alm_002_20260303214324,us_alm_002,Almacen,2026-03-03,21,42,178.86,3.0,406.8,0.2143,126.0
us_alm_002_20260304011614,us_alm_002,Almacen,2026-03-04,1,57,206.4,3.0,0.0,0.1754,171.0
us_alm_002_20260304200802,us_alm_002,Almacen,2026-03-04,20,17,16.15,3.0,15.1,0.1765,51.0
us_alm_002_20260304211917,us_alm_002,Almacen,2026-03-04,21,84,293.59,3.0,1946.3,0.2738,252.0
us_alm_002_20260305024652,us_alm_002,Almacen,2026-03-05,2,2,0.14,3.0,0.0,0.5,6.0
us_alm_002_20260305032327,us_alm_002,Almacen,2026-03-05,3,23,90.18,3.0,872.2,0.1304,69.0
us_alm_002_20260305200600,us_alm_002,Almacen,2026-03-05,20,39,117.0,3.0,726.5,0.2308,117.0
us_alm_002_20260305234911,us_alm_002,Almacen,2026-03-05,23,64,305.87,3.0,0.0,0.1562,192.0
us_alm_002_20260306202053,us_alm_002,Almacen,2026-03-06,20,16,58.37,3.0,5.2,0.25,48.0
us_alm_002_20260306221646,us_alm_002,Almacen,2026-03-06,22,15,41.06,3.0,4.0,0.3333,45.0
us_alm_002_20260306233245,us_alm_002,Almacen,2026-03-06,23,81,322.73,3.0,3.7,0.2222,243.0
us_alm_002_20260307200416,us_alm_002,Almacen,2026-03-07,20,14,44.73,3.0,667.3,0.2857,42.0
us_alm_002_20260307213300,us_alm_002,Almacen,2026-03-07,21,133,444.63,3.0,7.1,0.2105,399.0
us_alm_002_20260308200038,us_alm_002,Almacen,2026-03-08,20,26,121.04,3.0,0.0,0.2692,78.0
us_alm_002_20260308223341,us_alm_002,Almacen,2026-03-08,22,24,38.77,3.0,0.0,0.2083,72.0
us_alm_002_20260308235758,us_alm_002,Almacen,2026-03-08,23,8,14.02,3.0,444.1,0.125,24.0
us_alm_002_20260309005129,us_alm_002,Almacen,2026-03-09,0,48,238.11,3.0,2087.8,0.2292,144.0
us_alm_002_20260309200516,us_alm_002,Almacen,2026-03-09,20,47,161.71,3.0,89.8,0.234,141.0
us_alm_002_20260309232258,us_alm_002,Almacen,2026-03-09,23,109,331.58,3.0,0.0,0.2936,327.0
us_alm_002_20260310200256,us_alm_002,Almacen,2026-03-10,20,11,44.13,3.0,6.8,0.0909,33.0
us_alm_002_20260310211716,us_alm_002,Almacen,2026-03-10,21,9,24.0,3.0,0.0,0.3333,27.0
us_alm_002_20260310222316,us_alm_002,Almacen,2026-03-10,22,98,322.53,3.0,0.0,0.2653,294.0
us_alm_002_20260311043412,us_alm_002,Almacen,2026-03-11,4,3,22.48,3.0,1348.6,0.0,9.0
us_alm_002_20260311200121,us_alm_002,Almacen,2026-03-11,20,14,69.74,3.0,0.0,0.2143,42.0
us_alm_002_20260311214641,us_alm_002,Almacen,2026-03-11,21,38,98.02,3.0,0.0,0.2368,114.0
us_alm_002_20260311235544,us_alm_002,Almacen,2026-03-11,23,65,249.26,3.0,257.4,0.2154,195.0
us_alm_002_20260312043747,us_alm_002,Almacen,2026-03-12,4,11,15.99,3.0,0.0,0.1818,33.0
us_alm_002_20260312201852,us_alm_002,Almacen,2026-03-12,20,21,74.93,3.0,3.1,0.3333,63.0
us_alm_002_20260312221004,us_alm_002,Almacen,2026-03-12,22,14,38.6,3.0,12.1,0.3571,42.0
us_alm_002_20260312233257,us_alm_002,Almacen,2026-03-12,23,88,318.61,3.0,538.4,0.2841,264.0
us_alm_002_20260313203827,us_alm_002,Almacen,2026-03-13,20,51,170.64,3.0,237.3,0.1569,153.0
us_alm_002_20260314000723,us_alm_002,Almacen,2026-03-14,0,76,262.9,3.0,8.1,0.1842,228.0
us_alm_002_20260314200045,us_alm_002,Almacen,2026-03-14,20,19,43.63,3.0,4.7,0.2632,57.0
us_alm_002_20260314212855,us_alm_002,Almacen,2026-03-14,21,5,1.13,3.0,64.0,0.4,15.0
us_alm_002_20260314220533,us_alm_002,Almacen,2026-03-14,22,28,164.28,3.0,7.0,0.1429,84.0
us_alm_002_20260315012827,us_alm_002,Almacen,2026-03-15,1,52,195.32,3.0,0.0,0.3462,156.0
us_alm_002_20260315200159,us_alm_002,Almacen,2026-03-15,20,152,532.02,3.0,0.0,0.3026,456.0
us_alm_002_20260316200631,us_alm_002,Almacen,2026-03-16,20,19,51.52,3.0,0.0,0.1579,57.0
us_alm_002_20260316212816,us_alm_002,Almacen,2026-03-16,21,5,13.03,3.0,0.0,0.0,15.0
us_alm_002_20260316224308,us_alm_002,Almacen,2026-03-16,22,4,3.13,3.0,3.7,0.25,12.0
us_alm_002_20260316231659,us_alm_002,Almacen,2026-03-16,23,16,25.45,3.0,3.1,0.125,48.0
us_alm_002_20260317002200,us_alm_002,Almacen,2026-03-17,0,21,107.91,3.0,0.0,0.381,63.0
us_alm_002_20260317032214,us_alm_002,Almacen,2026-03-17,3,28,92.38,3.0,4.4,0.2143,84.0
us_alm_002_20260317200219,us_alm_002,Almacen,2026-03-17,20,161,535.86,3.0,0.0,0.1615,483.0
us_alm_002_20260318201025,us_alm_002,Almacen,2026-03-18,20,41,74.69,3.0,163.9,0.2195,123.0
us_alm_002_20260318221819,us_alm_002,Almacen,2026-03-18,22,117,400.46,3.0,232.2,0.2991,351.0
us_alm_002_20260319200542,us_alm_002,Almacen,2026-03-19,20,116,406.59,3.0,270.5,0.2672,348.0
us_alm_002_20260320032420,us_alm_002,Almacen,2026-03-20,3,18,47.79,3.0,0.0,0.2778,54.0
us_alm_002_20260320044535,us_alm_002,Almacen,2026-03-20,4,4,14.06,3.0,843.4,0.0,12.0
us_alm_002_20260320200645,us_alm_002,Almacen,2026-03-20,20,3,7.62,3.0,457.2,0.3333,9.0
us_alm_002_20260320205010,us_alm_002,Almacen,2026-03-20,20,3,0.14,3.0,8.4,0.3333,9.0
us_alm_002_20260320214305,us_alm_002,Almacen,2026-03-20,21,68,263.38,3.0,1242.3,0.2206,204.0
us_alm_002_20260321023731,us_alm_002,Almacen,2026-03-21,2,28,123.85,3.0,9.7,0.1071,84.0
us_alm_002_20260321200022,us_alm_002,Almacen,2026-03-21,20,102,353.18,3.0,1697.1,0.2647,306.0
us_alm_002_20260322022722,us_alm_002,Almacen,2026-03-22,2,31,104.1,3.0,0.0,0.1935,93.0
us_alm_002_20260322044817,us_alm_002,Almacen,2026-03-22,4,2,0.11,3.0,6.5,0.5,6.0
us_alm_002_20260322200122,us_alm_002,Almacen,2026-03-22,20,126,538.39,3.0,0.0,0.1984,378.0
us_alm_002_20260323200004,us_alm_002,Almacen,2026-03-23,20,48,131.49,3.0,4.0,0.1875,144.0
us_alm_002_20260323224145,us_alm_002,Almacen,2026-03-23,22,12,54.36,3.0,7.6,0.25,36.0
us_alm_002_20260324001538,us_alm_002,Almacen,2026-03-24,0,3,0.12,3.0,3.4,0.0,9.0
us_alm_002_20260324005504,us_alm_002,Almacen,2026-03-24,0,59,202.61,3.0,0.0,0.2542,177.0
us_alm_002_20260324044957,us_alm_002,Almacen,2026-03-24,4,9,8.07,3.0,444.9,0.3333,27.0
us_alm_002_20260324200147,us_alm_002,Almacen,2026-03-24,20,12,19.57,3.0,550.9,0.25,36.0
us_alm_002_20260324205311,us_alm_002,Almacen,2026-03-24,20,63,184.95,3.0,0.0,0.2698,189.0
us_alm_002_20260325003702,us_alm_002,Almacen,2026-03-25,0,25,81.87,3.0,5.3,0.24,75.0
us_alm_002_20260325024459,us_alm_002,Almacen,2026-03-25,2,36,128.12,3.0,3.3,0.3611,108.0
us_alm_002_20260325200044,us_alm_002,Almacen,2026-03-25,20,26,91.16,3.0,0.0,0.1538,78.0
us_alm_002_20260325220725,us_alm_002,Almacen,2026-03-25,22,18,44.77,3.0,0.0,0.2222,54.0
us_alm_002_20260325232754,us_alm_002,Almacen,2026-03-25,23,24,104.12,3.0,0.0,0.25,72.0
us_alm_002_20260326015339,us_alm_002,Almacen,2026-03-26,1,56,185.76,3.0,836.2,0.1786,168.0
us_alm_002_20260326200757,us_alm_002,Almacen,2026-03-26,20,18,28.63,3.0,383.6,0.1667,54.0
us_alm_002_20260326211730,us_alm_002,Almacen,2026-03-26,21,117,456.46,3.0,0.0,0.2308,351.0
us_alm_002_20260327201205,us_alm_002,Almacen,2026-03-27,20,25,123.42,3.0,0.0,0.32,75.0
us_alm_002_20260327225112,us_alm_002,Almacen,2026-03-27,22,6,8.7,3.0,0.0,0.0,18.0
us_alm_002_20260327234152,us_alm_002,Almacen,2026-03-27,23,85,298.81,3.0,0.0,0.3176,255.0
us_alm_002_20260328201208,us_alm_002,Almacen,2026-03-28,20,58,324.9,3.0,0.0,0.3621,174.0
us_alm_002_20260329020936,us_alm_002,Almacen,2026-03-29,2,46,156.36,3.0,3.7,0.3043,138.0
us_alm_002_20260329200632,us_alm_002,Almacen,2026-03-29,20,7,24.38,3.0,0.0,0.2857,21.0
us_alm_002_20260329211238,us_alm_002,Almacen,2026-03-29,21,33,97.02,3.0,0.0,0.1818,99.0
us_alm_002_20260329232710,us_alm_002,Almacen,2026-03-29,23,23,112.01,3.0,8.9,0.2609,69.0
us_alm_002_20260330015506,us_alm_002,Almacen,2026-03-30,1,48,106.78,3.0,0.0,0.1667,144.0
us_alm_002_20260330042912,us_alm_002,Almacen,2026-03-30,4,9,25.08,3.0,0.0,0.4444,27.0
us_alm_002_20260330200544,us_alm_002,Almacen,2026-03-30,20,31,120.94,3.0,0.0,0.2581,93.0
us_alm_002_20260330225641,us_alm_002,Almacen,2026-03-30,22,45,133.03,3.0,0.0,0.2667,135.0
us_alm_002_20260331020430,us_alm_002,Almacen,2026-03-31,2,46,172.8,3.0,547.5,0.3478,138.0
us_alm_002_20260331200113,us_alm_002,Almacen,2026-03-31,20,53,208.45,3.0,0.0,0.1321,159.0
us_alm_002_20260401001338,us_alm_002,Almacen,2026-04-01,0,59,248.76,3.0,1343.6,0.2034,177.0
us_alm_002_20260401045426,us_alm_002,Almacen,2026-04-01,4,2,0.11,3.0,6.8,0.0,6.0
us_alm_002_20260401201751,us_alm_002,Almacen,2026-04-01,20,20,59.22,3.0,0.0,0.2,60.0
us_alm_002_20260401215612,us_alm_002,Almacen,2026-04-01,21,51,162.25,3.0,0.0,0.1765,153.0
us_alm_002_20260402011508,us_alm_002,Almacen,2026-04-02,1,74,222.73,3.0,0.0,0.2027,222.0
us_cmp_001_20260101170252,us_cmp_001,Compras,2026-01-01,17,101,464.08,3.0,0.0,0.3564,303.0
us_cmp_001_20260102170849,us_cmp_001,Compras,2026-01-02,17,85,469.32,3.0,0.0,0.3176,255.0
us_cmp_001_20260103170409,us_cmp_001,Compras,2026-01-03,17,97,470.91,3.0,98.2,0.3402,291.0
us_cmp_001_20260104170300,us_cmp_001,Compras,2026-01-04,17,120,476.7,2.992,388.6,0.2333,359.0
us_cmp_001_20260105171016,us_cmp_001,Compras,2026-01-05,17,11,31.75,3.0,0.0,0.1818,33.0
us_cmp_001_20260105181346,us_cmp_001,Compras,2026-01-05,18,69,389.01,3.0,411.8,0.4203,207.0
us_cmp_001_20260106170940,us_cmp_001,Compras,2026-01-06,17,81,467.42,3.0,491.2,0.3086,243.0
us_cmp_001_20260107170614,us_cmp_001,Compras,2026-01-07,17,78,470.26,3.0,0.0,0.3333,234.0
us_cmp_001_20260108170312,us_cmp_001,Compras,2026-01-08,17,44,259.76,3.0,635.5,0.25,132.0
us_cmp_001_20260108222620,us_cmp_001,Compras,2026-01-08,22,38,153.31,3.0,2126.7,0.3158,114.0
us_cmp_001_20260109170118,us_cmp_001,Compras,2026-01-09,17,103,467.84,3.0,0.0,0.2621,309.0
us_cmp_001_20260110170648,us_cmp_001,Compras,2026-01-10,17,90,471.41,3.0,384.8,0.3222,270.0
us_cmp_001_20260111171752,us_cmp_001,Compras,2026-01-11,17,94,444.2,3.0,1315.3,0.3085,282.0
us_cmp_001_20260112170537,us_cmp_001,Compras,2026-01-12,17,88,463.15,3.0,313.1,0.3295,264.0
us_cmp_001_20260113170644,us_cmp_001,Compras,2026-01-13,17,52,232.51,3.0,0.0,0.3077,156.0
us_cmp_001_20260113213152,us_cmp_001,Compras,2026-01-13,21,41,198.9,3.0,315.0,0.2195,123.0
us_cmp_001_20260114174201,us_cmp_001,Compras,2026-01-14,17,88,434.64,2.989,0.0,0.2955,263.0
us_cmp_001_20260115170038,us_cmp_001,Compras,2026-01-15,17,99,475.72,2.99,917.5,0.303,296.0
us_cmp_001_20260116170400,us_cmp_001,Compras,2026-01-16,17,85,474.95,2.988,0.0,0.3059,254.0
us_cmp_001_20260117171823,us_cmp_001,Compras,2026-01-17,17,77,454.1,3.0,0.0,0.3506,231.0
us_cmp_001_20260118170317,us_cmp_001,Compras,2026-01-18,17,13,80.13,3.0,278.3,0.3077,39.0
us_cmp_001_20260118185547,us_cmp_001,Compras,2026-01-18,18,69,363.96,3.0,1016.7,0.3333,207.0
us_cmp_001_20260119170252,us_cmp_001,Compras,2026-01-19,17,24,115.21,3.0,2321.7,0.4167,72.0
us_cmp_001_20260119193622,us_cmp_001,Compras,2026-01-19,19,58,321.54,3.0,2243.6,0.5,174.0
us_cmp_001_20260120170045,us_cmp_001,Compras,2026-01-20,17,61,317.9,3.0,0.0,0.377,183.0
us_cmp_001_20260120225150,us_cmp_001,Compras,2026-01-20,22,31,126.11,3.0,0.0,0.2581,93.0
us_cmp_001_20260121170420,us_cmp_001,Compras,2026-01-21,17,110,463.73,3.0,278.0,0.3182,330.0
us_cmp_001_20260122170212,us_cmp_001,Compras,2026-01-22,17,45,234.16,3.0,23.4,0.3111,135.0
us_cmp_001_20260122212951,us_cmp_001,Compras,2026-01-22,21,42,206.02,3.0,867.1,0.4048,126.0
us_cmp_001_20260123170953,us_cmp_001,Compras,2026-01-23,17,59,288.02,3.0,208.7,0.4068,177.0
us_cmp_001_20260123223100,us_cmp_001,Compras,2026-01-23,22,34,148.29,3.0,504.8,0.3529,102.0
us_cmp_001_20260124170002,us_cmp_001,Compras,2026-01-24,17,40,175.44,3.0,946.0,0.35,120.0
us_cmp_001_20260124203842,us_cmp_001,Compras,2026-01-24,20,7,41.32,3.0,937.2,0.4286,21.0
us_cmp_001_20260124215639,us_cmp_001,Compras,2026-01-24,21,40,175.4,2.975,0.0,0.3,119.0
us_cmp_001_20260125170353,us_cmp_001,Compras,2026-01-25,17,89,448.53,3.0,1988.1,0.3258,267.0
us_cmp_001_20260126170501,us_cmp_001,Compras,2026-01-26,17,104,474.96,3.0,519.8,0.3269,312.0
us_cmp_001_20260127170301,us_cmp_001,Compras,2026-01-27,17,86,469.57,2.988,4865.0,0.314,257.0
us_cmp_001_20260128170330,us_cmp_001,Compras,2026-01-28,17,22,96.86,3.0,944.2,0.1818,66.0
us_cmp_001_20260128191208,us_cmp_001,Compras,2026-01-28,19,67,285.78,3.0,0.0,0.3433,201.0
us_cmp_001_20260129003737,us_cmp_001,Compras,2026-01-29,0,5,12.34,3.0,326.7,0.6,15.0
us_cmp_001_20260129171047,us_cmp_001,Compras,2026-01-29,17,83,465.61,3.0,1303.4,0.3494,249.0
us_cmp_001_20260130170256,us_cmp_001,Compras,2026-01-30,17,79,473.72,2.987,187.7,0.2911,236.0
us_cmp_001_20260131170021,us_cmp_001,Compras,2026-01-31,17,90,478.31,3.0,551.6,0.2556,270.0
us_cmp_001_20260201170010,us_cmp_001,Compras,2026-02-01,17,81,475.54,3.0,285.7,0.284,243.0
us_cmp_001_20260202170044,us_cmp_001,Compras,2026-02-02,17,37,235.22,3.0,846.2,0.2973,111.0
us_cmp_001_20260202213017,us_cmp_001,Compras,2026-02-02,21,22,74.26,3.0,13.3,0.3636,66.0
us_cmp_001_20260202235723,us_cmp_001,Compras,2026-02-02,23,8,46.09,3.0,0.0,0.625,24.0
us_cmp_001_20260203170341,us_cmp_001,Compras,2026-02-03,17,2,0.52,3.0,31.3,0.5,6.0
us_cmp_001_20260203173708,us_cmp_001,Compras,2026-02-03,17,84,442.85,3.0,212.1,0.2619,252.0
us_cmp_001_20260204170047,us_cmp_001,Compras,2026-02-04,17,86,478.56,3.0,267.0,0.2791,258.0
us_cmp_001_20260205170158,us_cmp_001,Compras,2026-02-05,17,96,465.62,3.0,1566.6,0.3333,288.0
us_cmp_001_20260206170639,us_cmp_001,Compras,2026-02-06,17,87,460.73,3.0,0.0,0.3333,261.0
us_cmp_001_20260207170240,us_cmp_001,Compras,2026-02-07,17,5,21.78,3.0,0.0,0.2,15.0
us_cmp_001_20260207180028,us_cmp_001,Compras,2026-02-07,18,69,413.97,3.0,0.0,0.2319,207.0
us_cmp_001_20260208170346,us_cmp_001,Compras,2026-02-08,17,85,466.2,2.988,452.5,0.3059,254.0
us_cmp_001_20260209170146,us_cmp_001,Compras,2026-02-09,17,81,466.03,2.988,929.2,0.3457,242.0
us_cmp_001_20260210170047,us_cmp_001,Compras,2026-02-10,17,21,63.33,3.0,0.0,0.2381,63.0
us_cmp_001_20260210184838,us_cmp_001,Compras,2026-02-10,18,76,368.42,3.0,0.0,0.3421,228.0
us_cmp_001_20260211170018,us_cmp_001,Compras,2026-02-11,17,98,479.53,2.98,702.1,0.3469,292.0
us_cmp_001_20260212171817,us_cmp_001,Compras,2026-02-12,17,87,459.93,2.989,1448.4,0.2989,260.0
us_cmp_001_20260213170312,us_cmp_001,Compras,2026-02-13,17,83,474.44,2.988,208.6,0.3012,248.0
us_cmp_001_20260214170607,us_cmp_001,Compras,2026-02-14,17,59,320.73,3.0,155.3,0.4068,177.0
us_cmp_001_20260214225850,us_cmp_001,Compras,2026-02-14,22,31,119.77,3.0,1035.9,0.2258,93.0
us_cmp_001_20260215170212,us_cmp_001,Compras,2026-02-15,17,6,44.89,3.0,981.7,0.3333,18.0
us_cmp_001_20260215184139,us_cmp_001,Compras,2026-02-15,18,60,366.26,2.983,0.0,0.2833,179.0
us_cmp_001_20260216171140,us_cmp_001,Compras,2026-02-16,17,47,286.74,3.0,1250.1,0.4255,141.0
us_cmp_001_20260216223825,us_cmp_001,Compras,2026-02-16,22,20,74.55,3.0,1716.3,0.35,60.0
us_cmp_001_20260217004532,us_cmp_001,Compras,2026-02-17,0,4,14.37,3.0,29.5,0.0,12.0
us_cmp_001_20260217170205,us_cmp_001,Compras,2026-02-17,17,21,88.15,3.0,0.0,0.2381,63.0
us_cmp_001_20260217190459,us_cmp_001,Compras,2026-02-17,19,87,354.88,2.989,197.3,0.3103,260.0
us_cmp_001_20260218171816,us_cmp_001,Compras,2026-02-18,17,79,451.52,2.987,206.5,0.2532,236.0
us_cmp_001_20260219170234,us_cmp_001,Compras,2026-02-19,17,90,466.65,3.0,643.6,0.3889,270.0
us_cmp_001_20260220170858,us_cmp_001,Compras,2026-02-20,17,74,338.79,3.0,0.0,0.3378,222.0
us_cmp_001_20260220232807,us_cmp_001,Compras,2026-02-20,23,15,79.31,3.0,563.8,0.2,45.0
us_cmp_001_20260221170041,us_cmp_001,Compras,2026-02-21,17,95,476.97,2.989,1854.6,0.3158,284.0
us_cmp_001_20260222170239,us_cmp_001,Compras,2026-02-22,17,93,473.83,3.0,401.3,0.2796,279.0
us_cmp_001_20260223170413,us_cmp_001,Compras,2026-02-23,17,90,473.01,3.0,311.9,0.3556,270.0
us_cmp_001_20260224170009,us_cmp_001,Compras,2026-02-24,17,92,478.81,2.989,4347.5,0.3696,275.0
us_cmp_001_20260225171246,us_cmp_001,Compras,2026-02-25,17,91,462.7,2.989,936.9,0.2857,272.0
us_cmp_001_20260226170337,us_cmp_001,Compras,2026-02-26,17,15,104.42,3.0,0.0,0.3333,45.0
us_cmp_001_20260226193354,us_cmp_001,Compras,2026-02-26,19,11,54.33,3.0,0.0,0.2727,33.0
us_cmp_001_20260226211235,us_cmp_001,Compras,2026-02-26,21,39,227.22,3.0,1442.3,0.2821,117.0
us_cmp_001_20260227174451,us_cmp_001,Compras,2026-02-27,17,84,433.73,3.0,0.0,0.2738,252.0
us_cmp_001_20260228170420,us_cmp_001,Compras,2026-02-28,17,56,240.33,3.0,664.4,0.2857,168.0
us_cmp_001_20260228213543,us_cmp_001,Compras,2026-02-28,21,43,196.92,2.977,0.0,0.2791,128.0
us_cmp_001_20260301170854,us_cmp_001,Compras,2026-03-01,17,30,125.27,2.967,0.0,0.1667,89.0
us_cmp_001_20260301194453,us_cmp_001,Compras,2026-03-01,19,59,314.47,3.0,151.1,0.3051,177.0
us_cmp_001_20260302171015,us_cmp_001,Compras,2026-03-02,17,16,68.09,3.0,337.5,0.375,48.0
us_cmp_001_20260302185640,us_cmp_001,Compras,2026-03-02,18,64,341.39,3.0,1353.4,0.3281,192.0
us_cmp_001_20260303170034,us_cmp_001,Compras,2026-03-03,17,41,214.45,3.0,332.5,0.2683,123.0
us_cmp_001_20260303210835,us_cmp_001,Compras,2026-03-03,21,41,225.0,3.0,0.0,0.2195,123.0
us_cmp_001_20260304171440,us_cmp_001,Compras,2026-03-04,17,107,460.09,2.981,182.6,0.3084,319.0
us_cmp_001_20260305170727,us_cmp_001,Compras,2026-03-05,17,107,468.16,3.0,0.0,0.2897,321.0
us_cmp_001_20260306170246,us_cmp_001,Compras,2026-03-06,17,82,388.87,2.988,0.0,0.2439,245.0
us_cmp_001_20260307000211,us_cmp_001,Compras,2026-03-07,0,10,53.15,3.0,0.0,0.2,30.0
us_cmp_001_20260307170008,us_cmp_001,Compras,2026-03-07,17,88,477.7,3.0,0.0,0.2955,264.0
us_cmp_001_20260308172220,us_cmp_001,Compras,2026-03-08,17,87,451.27,3.0,1483.5,0.3218,261.0
us_cmp_001_20260309170406,us_cmp_001,Compras,2026-03-09,17,10,54.56,3.0,197.5,0.0,30.0
us_cmp_001_20260309185214,us_cmp_001,Compras,2026-03-09,18,20,63.85,3.0,364.0,0.15,60.0
us_cmp_001_20260309203633,us_cmp_001,Compras,2026-03-09,20,49,260.55,3.0,964.1,0.3061,147.0
us_cmp_001_20260310172535,us_cmp_001,Compras,2026-03-10,17,73,447.56,2.973,518.2,0.2466,217.0
us_cmp_001_20260311171851,us_cmp_001,Compras,2026-03-11,17,12,82.77,3.0,0.0,0.25,36.0
us_cmp_001_20260311191302,us_cmp_001,Compras,2026-03-11,19,63,326.34,3.0,2697.2,0.4127,189.0
us_cmp_001_20260312170028,us_cmp_001,Compras,2026-03-12,17,90,470.91,2.967,0.0,0.3111,267.0
us_cmp_001_20260313170805,us_cmp_001,Compras,2026-03-13,17,84,390.49,3.0,0.0,0.3452,252.0
us_cmp_001_20260314000858,us_cmp_001,Compras,2026-03-14,0,13,42.34,3.0,6.7,0.0,39.0
us_cmp_001_20260314170119,us_cmp_001,Compras,2026-03-14,17,85,476.87,3.0,0.0,0.2588,255.0
us_cmp_001_20260315170712,us_cmp_001,Compras,2026-03-15,17,99,471.45,3.0,11.0,0.2828,297.0
us_cmp_001_20260316170406,us_cmp_001,Compras,2026-03-16,17,50,284.47,3.0,1204.3,0.32,150.0
us_cmp_001_20260316222424,us_cmp_001,Compras,2026-03-16,22,27,155.37,3.0,1832.2,0.2593,81.0
us_cmp_001_20260317170147,us_cmp_001,Compras,2026-03-17,17,85,461.79,3.0,980.0,0.3059,255.0
us_cmp_001_20260318170945,us_cmp_001,Compras,2026-03-18,17,86,459.86,2.965,0.0,0.2674,255.0
us_cmp_001_20260319171321,us_cmp_001,Compras,2026-03-19,17,92,457.92,2.989,0.0,0.2826,275.0
