user_id,role,menu_item_id,tipo,titulo,orden_final,score
syn_Reportes_f207,Reportes,42,ITEM,Registrar compra,4,0.0001
syn_Reportes_f207,Reportes,44,ITEM,Proveedores,5,0.0003
syn_Reportes_f207,Reportes,45,ITEM,Cuentas por pagar,6,0.0002
syn_Ventas_4aed,Ventas,5,GRUPO,Ventas,1,4.2392
syn_Ventas_4aed,Ventas,51,ITEM,Listado de Ventas,1,1.3017
syn_Ventas_4aed,Ventas,52,ITEM,Cotización de venta,2,1.0656
syn_Ventas_4aed,Ventas,54,ITEM,Registrar venta,3,0.7808
syn_Ventas_4aed,Ventas,56,ITEM,Notas de crédito,4,0.1873
syn_Ventas_4aed,Ventas,58,ITEM,Devoluciones,5,0.6283
syn_Ventas_4aed,Ventas,53,ITEM,Notas de venta,6,0.0987
syn_Ventas_4aed,Ventas,591,ITEM,Gestión de Beneficios,7,0.0777
syn_Ventas_4aed,Ventas,592,ITEM,Convenios,8,0.0992
syn_Ventas_4aed,Ventas,55,ITEM,Anular comprobante,9,0.0
syn_Ventas_4aed,Ventas,57,ITEM,Clientes,10,0.0
syn_Ventas_4aed,Ventas,3,GRUPO,Reportes,2,0.0368
syn_Ventas_4aed,Ventas,33,ITEM,Reporte de ventas,1,0.0353
syn_Ventas_4aed,Ventas,32,ITEM,Reporte de compras,2,0.0003
syn_Ventas_4aed,Ventas,34,ITEM,Reporte de cajas,3,0.0003
syn_Ventas_4aed,Ventas,36,ITEM,Stock valorizado,4,0.0001
syn_Ventas_4aed,Ventas,35,ITEM,Kardex,5,0.0002
syn_Ventas_4aed,Ventas,31,ITEM,Correlatividad,6,0.0
syn_Ventas_4aed,Ventas,37,ITEM,Reporte descuento,7,0.0004
syn_Ventas_4aed,Ventas,38,ITEM,Reporte anulados,8,0.0001
syn_Ventas_4aed,Ventas,39,ITEM,Reporte nota de créditos,9,0.0001
syn_Ventas_4aed,Ventas,310,ITEM,Reporte docs anulados,10,0.0001
syn_Ventas_4aed,Ventas,8,GRUPO,Almacén,3,0.0081
syn_Ventas_4aed,Ventas,81,ITEM,Gestión Almacenes,1,0.0002
syn_Ventas_4aed,Ventas,82,ITEM,Productos,2,0.008
syn_Ventas_6a40,Ventas,5,GRUPO,Ventas,1,4.8188
syn_Ventas_6a40,Ventas,51,ITEM,Listado de Ventas,1,1.1047
syn_Ventas_6a40,Ventas,52,ITEM,Cotización de venta,2,1.5375
syn_Ventas_6a40,Ventas,54,ITEM,Registrar venta,3,0.9993
syn_Ventas_6a40,Ventas,56,ITEM,Notas de crédito,4,0.2208
syn_Ventas_6a40,Ventas,58,ITEM,Devoluciones,5,0.7252
syn_Ventas_6a40,Ventas,53,ITEM,Notas de venta,6,0.147
syn_Ventas_6a40,Ventas,591,ITEM,Gestión de Beneficios,7,0.0779
syn_Ventas_6a40,Ventas,592,ITEM,Convenios,8,0.0063
syn_Ventas_6a40,Ventas,55,ITEM,Anular comprobante,9,0.0
syn_Ventas_6a40,Ventas,57,ITEM,Clientes,10,0.0
syn_Ventas_6a40,Ventas,3,GRUPO,Reportes,2,0.107
syn_Ventas_6a40,Ventas,33,ITEM,Reporte de ventas,1,0.106
syn_Ventas_6a40,Ventas,32,ITEM,Reporte de compras,2,0.0002
syn_Ventas_6a40,Ventas,34,ITEM,Reporte de cajas,3,0.0001
syn_Ventas_6a40,Ventas,36,ITEM,Stock valorizado,4,0.0001
syn_Ventas_6a40,Ventas,35,ITEM,Kardex,5,0.0001
syn_Ventas_6a40,Ventas,31,ITEM,Correlatividad,6,0.0
syn_Ventas_6a40,Ventas,37,ITEM,Reporte descuento,7,0.0003
syn_Ventas_6a40,Ventas,38,ITEM,Reporte anulados,8,0.0
syn_Ventas_6a40,Ventas,39,ITEM,Reporte nota de créditos,9,0.0
syn_Ventas_6a40,Ventas,310,ITEM,Reporte docs anulados,10,0.0
syn_Ventas_6a40,Ventas,8,GRUPO,Almacén,3,0.0071
syn_Ventas_6a40,Ventas,81,ITEM,Gestión Almacenes,1,0.0002
syn_Ventas_6a40,Ventas,82,ITEM,Productos,2,0.0069
syn_Ventas_a940,Ventas,5,GRUPO,Ventas,1,4.6036
syn_Ventas_a940,Ventas,51,ITEM,Listado de Ventas,1,1.1729
syn_Ventas_a940,Ventas,52,ITEM,Cotización de venta,2,1.0545
syn_Ventas_a940,Ventas,54,ITEM,Registrar venta,3,0.9314
syn_Ventas_a940,Ventas,56,ITEM,Notas de crédito,4,0.2951
syn_Ventas_a940,Ventas,58,ITEM,Devoluciones,5,0.8224
syn_Ventas_a940,Ventas,53,ITEM,Notas de venta,6,0.0991
syn_Ventas_a940,Ventas,591,ITEM,Gestión de Beneficios,7,0.1274
syn_Ventas_a940,Ventas,592,ITEM,Convenios,8,0.1009
syn_Ventas_a940,Ventas,55,ITEM,Anular comprobante,9,0.0
syn_Ventas_a940,Ventas,57,ITEM,Clientes,10,0.0
syn_Ventas_a940,Ventas,3,GRUPO,Reportes,2,0.012
syn_Ventas_a940,Ventas,33,ITEM,Reporte de ventas,1,0.0112
syn_Ventas_a940,Ventas,32,ITEM,Reporte de compras,2,0.0001
syn_Ventas_a940,Ventas,34,ITEM,Reporte de cajas,3,0.0002
syn_Ventas_a940,Ventas,35,ITEM,Kardex,4,0.0001
syn_Ventas_a940,Ventas,36,ITEM,Stock valorizado,5,0.0
syn_Ventas_a940,Ventas,31,ITEM,Correlatividad,6,0.0
syn_Ventas_a940,Ventas,37,ITEM,Reporte descuento,7,0.0003
syn_Ventas_a940,Ventas,38,ITEM,Reporte anulados,8,0.0001
syn_Ventas_a940,Ventas,39,ITEM,Reporte nota de créditos,9,0.0
syn_Ventas_a940,Ventas,310,ITEM,Reporte docs anulados,10,0.0
syn_Ventas_a940,Ventas,8,GRUPO,Almacén,3,0.0063
syn_Ventas_a940,Ventas,81,ITEM,Gestión Almacenes,1,0.0001
syn_Ventas_a940,Ventas,82,ITEM,Productos,2,0.0062
syn_Ventas_e0e2,Ventas,5,GRUPO,Ventas,1,4.7249
syn_Ventas_e0e2,Ventas,51,ITEM,Listado de Ventas,1,1.3237
syn_Ventas_e0e2,Ventas,52,ITEM,Cotización de venta,2,1.0576
syn_Ventas_e0e2,Ventas,54,ITEM,Registrar venta,3,1.0316
syn_Ventas_e0e2,Ventas,56,ITEM,Notas de crédito,4,0.173
syn_Ventas_e0e2,Ventas,58,ITEM,Devoluciones,5,0.7723
syn_Ventas_e0e2,Ventas,53,ITEM,Notas de venta,6,0.1616
syn_Ventas_e0e2,Ventas,591,ITEM,Gestión de Beneficios,7,0.0517
syn_Ventas_e0e2,Ventas,592,ITEM,Convenios,8,0.1532
syn_Ventas_e0e2,Ventas,55,ITEM,Anular comprobante,9,0.0
syn_Ventas_e0e2,Ventas,57,ITEM,Clientes,10,0.0
syn_Ventas_e0e2,Ventas,3,GRUPO,Reportes,2,0.0356
syn_Ventas_e0e2,Ventas,33,ITEM,Reporte de ventas,1,0.0349
syn_Ventas_e0e2,Ventas,32,ITEM,Reporte de compras,2,0.0
syn_Ventas_e0e2,Ventas,34,ITEM,Reporte de cajas,3,0.0001
syn_Ventas_e0e2,Ventas,36,ITEM,Stock valorizado,4,0.0001
syn_Ventas_e0e2,Ventas,35,ITEM,Kardex,5,0.0001
syn_Ventas_e0e2,Ventas,31,ITEM,Correlatividad,6,0.0
syn_Ventas_e0e2,Ventas,37,ITEM,Reporte descuento,7,0.0002
syn_Ventas_e0e2,Ventas,38,ITEM,Reporte anulados,8,0.0
syn_Ventas_e0e2,Ventas,39,ITEM,Reporte nota de créditos,9,0.0
syn_Ventas_e0e2,Ventas,310,ITEM,Reporte docs anulados,10,0.0001
syn_Ventas_e0e2,Ventas,8,GRUPO,Almacén,3,0.0063
syn_Ventas_e0e2,Ventas,81,ITEM,Gestión Almacenes,1,0.0002
syn_Ventas_e0e2,Ventas,82,ITEM,Productos,2,0.0061
